Country Name,Country Code,Series Name,Series Code,2019 [YR2019]
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.14198232505277
Switzerland,CHE,GNI (current US$),NY.GNP.MKTP.CD,705462297803.829
Switzerland,CHE,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1.56044849980046
Switzerland,CHE,Consumer price index (2010 = 100),FP.CPI.TOTL,99.546896373006
Switzerland,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.362886179940635
Switzerland,CHE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.35904146198319
Switzerland,CHE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,57.1622185006251
Switzerland,CHE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,66.9653936798419
Switzerland,CHE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,15.5
Switzerland,CHE,"Labor force, total",SL.TLF.TOTL.IN,4971006
Switzerland,CHE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.3899998664856
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,759937390496.669
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.783610198384551
Turkiye,TUR,GNI (current US$),NY.GNP.MKTP.CD,747112345288.872
Turkiye,TUR,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Turkiye,TUR,Consumer price index (2010 = 100),FP.CPI.TOTL,234.437126307922
Turkiye,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.1768215720023
Turkiye,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.75361752810222
Turkiye,TUR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.1615273793078
Turkiye,TUR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.5272015787758
Turkiye,TUR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,15
Turkiye,TUR,"Labor force, total",SL.TLF.TOTL.IN,33612480
Turkiye,TUR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.6700000762939
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2857057847953.02
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.60430864787399
United Kingdom,GBR,GNI (current US$),NY.GNP.MKTP.CD,2855883547433.12
United Kingdom,GBR,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,2.95899994634428
United Kingdom,GBR,Consumer price index (2010 = 100),FP.CPI.TOTL,119.622711300166
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.73810460086511
United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.22051448799294
United Kingdom,GBR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.8725470748963
United Kingdom,GBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.2576060558948
United Kingdom,GBR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
United Kingdom,GBR,"Labor force, total",SL.TLF.TOTL.IN,34701423
United Kingdom,GBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.74000000953674
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,21380976119000
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.29443907769311
United States,USA,GNI (current US$),NY.GNP.MKTP.CD,21764537000000
United States,USA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,2.18257607907289
United States,USA,Consumer price index (2010 = 100),FP.CPI.TOTL,117.244195476228
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.81221007526015
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,14.6734106066885
United States,USA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.5794793588956
United States,USA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,11.8724701148898
United States,USA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
United States,USA,"Labor force, total",SL.TLF.TOTL.IN,165974557
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.67000007629395
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,18904490262.913
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.911603419423
Afghanistan,AFG,GNI (current US$),NY.GNP.MKTP.CD,19205014964.7728
Afghanistan,AFG,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Afghanistan,AFG,Consumer price index (2010 = 100),FP.CPI.TOTL,149.895975208032
Afghanistan,AFG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.30237251516844
Afghanistan,AFG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.160976451493467
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Afghanistan,AFG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Afghanistan,AFG,"Labor force, total",SL.TLF.TOTL.IN,9981792
Afghanistan,AFG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,15401830754.0773
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.08806337615015
Albania,ALB,GNI (current US$),NY.GNP.MKTP.CD,15200249154.3075
Albania,ALB,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,0.919013966541485
Albania,ALB,Consumer price index (2010 = 100),FP.CPI.TOTL,119.049258384382
Albania,ALB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.41109078954248
Albania,ALB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.69224831964856
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,44.9749244902205
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.3042701298034
Albania,ALB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,21.8
Albania,ALB,"Labor force, total",SL.TLF.TOTL.IN,1433004
Albania,ALB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.4700002670288
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,171767403748.19
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.999999999741789
Algeria,DZA,GNI (current US$),NY.GNP.MKTP.CD,167568133680.09
Algeria,DZA,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,1.08443508586417
Algeria,DZA,Consumer price index (2010 = 100),FP.CPI.TOTL,151.361667767746
Algeria,DZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.95176821052894
Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.01003452306043
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,29.0941082162686
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.7134619101122
Algeria,DZA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Algeria,DZA,"Labor force, total",SL.TLF.TOTL.IN,12413307
Algeria,DZA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,444621176100.548
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.51738858303159
Austria,AUT,GNI (current US$),NY.GNP.MKTP.CD,443348064909.019
Austria,AUT,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,2.22661466246745
Austria,AUT,Consumer price index (2010 = 100),FP.CPI.TOTL,118.057980056249
Austria,AUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.53089564152645
Austria,AUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.2939842524557
Austria,AUT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,52.128791145464
Austria,AUT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,55.7572063557543
Austria,AUT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,13.9
Austria,AUT,"Labor force, total",SL.TLF.TOTL.IN,4662739
Austria,AUT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.55999994277954
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,351238474244.667
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.88191515117722
Bangladesh,BGD,GNI (current US$),NY.GNP.MKTP.CD,365625699161.72
Bangladesh,BGD,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,7.90786295328785
Bangladesh,BGD,Consumer price index (2010 = 100),FP.CPI.TOTL,179.679821747048
Bangladesh,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.59199639930633
Bangladesh,BGD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.548224196802713
Bangladesh,BGD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,18.4832952771891
Bangladesh,BGD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.0947560042783
Bangladesh,BGD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Bangladesh,BGD,"Labor force, total",SL.TLF.TOTL.IN,69947900
Bangladesh,BGD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,5324250000
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.131147253497488
Barbados,BRB,GNI (current US$),NY.GNP.MKTP.CD,5057350000
Barbados,BRB,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,..
Barbados,BRB,Consumer price index (2010 = 100),FP.CPI.TOTL,134.091174070188
Barbados,BRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.10028964518463
Barbados,BRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.46141766007567
